Seed, CaseStudy, MCTSimulations, Auctions,HourAhead,ZI,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,ZIP,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,SPOT,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,MCTSX,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,varMCTSAgent10000,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,,
2,1,1000,"	168",10,ZI,297652.36,-6351078.62,-21.34,0,0,0,-3232918.28,-6351078.62,-9583996.9,88.59,ZIP,310814.44,-6441427.87,-20.72,0,0,0,-2132802.72,-6441427.87,-8574230.59,92.5,SPOT,304861.69,-6289653.34,-20.63,0,0,0,-2605565.38,-6289653.34,-8895218.72,90.73,MCTSX,376828.08,-7722446.98,-20.49,5400,117945.6,21.84,-3622786.55,-7604501.38,-11227287.93,112.15,varMCTSAgent10000,373008.59,-7580605.71,-20.32,4900,91119.36,18.6,-3574819.61,-7489486.35,-11064305.96,111.01,Mean Clearing Price,21.82951537
3,1,1000,"	168",10,ZI,307078.06,-6513573.83,-21.21,0,0,0,-2467496.08,-6513573.83,-8981069.92,91.39,ZIP,317106.67,-6518134.54,-20.56,0,0,0,-1607515.85,-6518134.54,-8125650.39,94.38,SPOT,297518.48,-6209685.26,-20.87,0,0,0,-3241823.12,-6209685.26,-9451508.38,88.55,MCTSX,368973.9,-7665047.36,-20.77,6617.57,134050.53,20.26,-4086666.45,-7530996.83,-11617663.28,109.81,varMCTSAgent10000,373311.35,-7655391.81,-20.51,3376.38,72237.1,21.39,-3732709.58,-7583154.71,-11315864.3,111.1,Mean Clearing Price,22.3353377
4,1,1000,"	168",10,ZI,304042.83,-6380740.41,-20.99,0,0,0,-2699725.06,-6380740.41,-9080465.47,90.49,ZIP,312505,-6403654.9,-20.49,0,0,0,-1948668.79,-6403654.9,-8352323.7,93.01,SPOT,300513.47,-6228235.89,-20.73,0,0,0,-2971739.73,-6228235.89,-9199975.62,89.44,MCTSX,373051.98,-7670327.21,-20.56,5200,93959.83,18.07,-4261987.1,-7576367.38,-11838354.48,111.03,varMCTSAgent10000,370788.16,-7612615.58,-20.53,3705.22,80907.71,21.84,-3909926.81,-7531707.87,-11441634.68,110.35,Mean Clearing Price,22.17041768
5,1,1000,"	168",10,ZI,311541.43,-6528982.56,-20.96,0,0,0,-2025018.69,-6528982.56,-8554001.25,92.72,ZIP,313396.54,-6462084.9,-20.62,0,0,0,-1899440.83,-6462084.9,-8361525.73,93.27,SPOT,303661.87,-6318979.87,-20.81,0,0,0,-2709395,-6318979.87,-9028374.87,90.38,MCTSX,366303.13,-7610778.63,-20.78,6185.28,122634.26,19.83,-4286362.78,-7488144.37,-11774507.15,109.02,varMCTSAgent10000,373916.26,-7691000.09,-20.57,6560,127074.89,19.37,-4107446.94,-7563925.2,-11671372.14,111.28,Mean Clearing Price,22.18065743
6,1,1000,"	168",10,ZI,307487.28,-6442958.77,-20.95,0,0,0,-2374812.25,-6442958.77,-8817771.02,91.51,ZIP,307879.85,-6408799.79,-20.82,0,0,0,-2384432.28,-6408799.79,-8793232.07,91.63,SPOT,301258.66,-6254711,-20.76,0,0,0,-2939318.94,-6254711,-9194029.94,89.66,MCTSX,374651.52,-7711869.6,-20.58,6040,105733.33,17.51,-4092602.54,-7606136.27,-11698738.81,111.5,varMCTSAgent10000,376552.16,-7650739.73,-20.32,5560,109302.05,19.66,-3999986.55,-7541437.68,-11541424.22,112.07,Mean Clearing Price,22.16624147
7,1,1000,"	168",10,ZI,311315.33,-6565478.65,-21.09,0,0,0,-2074180.82,-6565478.65,-8639659.46,92.65,ZIP,306584.88,-6304992.36,-20.57,0,0,0,-2482685.41,-6304992.36,-8787677.77,91.25,SPOT,302412.85,-6277895.74,-20.76,0,0,0,-2853630.79,-6277895.74,-9131526.53,90,MCTSX,372584.59,-7746700.97,-20.79,5603.48,117654.28,21,-4140940.26,-7629046.68,-11769986.94,110.89,varMCTSAgent10000,370754.45,-7581641.16,-20.45,2920,61517.33,21.07,-3805277.71,-7520123.83,-11325401.53,110.34,Mean Clearing Price,22.10305491
8,1,1000,"	168",10,ZI,302343.39,-6357700.17,-21.03,0,0,0,-2818372.41,-6357700.17,-9176072.57,89.98,ZIP,308866.98,-6382543.95,-20.66,0,0,0,-2275966.43,-6382543.95,-8658510.37,91.92,SPOT,302278.52,-6309548.27,-20.87,0,0,0,-2828189.92,-6309548.27,-9137738.18,89.96,MCTSX,379897.01,-7706946.04,-20.29,4880,100762.87,20.65,-3753962.41,-7606183.17,-11360145.57,113.06,varMCTSAgent10000,370210.74,-7631639.88,-20.61,5280,90210.93,17.09,-3946901.26,-7541428.95,-11488330.21,110.18,Mean Clearing Price,21.90425092
9,1,1000,"	168",10,ZI,306839.36,-6541412.54,-21.32,0,0,0,-2446097.22,-6541412.54,-8987509.76,91.32,ZIP,308471.24,-6326275.93,-20.51,0,0,0,-2301966.17,-6326275.93,-8628242.1,91.81,SPOT,304406.31,-6246209.68,-20.52,0,0,0,-2654336.4,-6246209.68,-8900546.08,90.6,MCTSX,372234.53,-7627152.88,-20.49,4407.59,86247.79,19.57,-3885117.23,-7540905.1,-11426022.33,110.78,varMCTSAgent10000,373858.95,-7708598.3,-20.62,6329.84,137104.03,21.66,-4073297.48,-7571494.26,-11644791.74,111.27,Mean Clearing Price,22.03681615
10,1,1000,"	168",10,ZI,307492.37,-6503107.25,-21.15,0,0,0,-2385960.04,-6503107.25,-8889067.29,91.52,ZIP,314569.06,-6428793.66,-20.44,0,0,0,-1791762.32,-6428793.66,-8220555.99,93.62,SPOT,303188.45,-6275215.63,-20.7,0,0,0,-2748238.91,-6275215.63,-9023454.54,90.23,MCTSX,368270.99,-7577637.12,-20.58,4364.36,73386.07,16.81,-3915773.62,-7504251.05,-11420024.67,109.6,varMCTSAgent10000,369888.76,-7607179.79,-20.57,5720,103800.43,18.15,-3943226.45,-7503379.36,-11446605.81,110.09,Mean Clearing Price,22.06900841
11,1,1000,"	168",10,ZI,308913.79,-6435513.24,-20.83,0,0,0,-2285034.82,-6435513.24,-8720548.07,91.94,ZIP,305299.72,-6360394.85,-20.83,0,0,0,-2578242.1,-6360394.85,-8938636.95,90.86,SPOT,300148.44,-6266513.58,-20.88,0,0,0,-3019841.71,-6266513.58,-9286355.29,89.33,MCTSX,373518.86,-7710471.93,-20.64,5040,89837,17.82,-4103187.7,-7620634.93,-11723822.62,111.17,varMCTSAgent10000,378863.32,-7718848.71,-20.37,5222.13,102056.39,19.54,-3787016.97,-7616792.32,-11403809.29,112.76,Mean Clearing Price,22.07063293
12,1,1000,"	168",10,ZI,304658.53,-6522666.92,-21.41,0,0,0,-2619177.14,-6522666.92,-9141844.06,90.67,ZIP,312965.23,-6361663.95,-20.33,0,0,0,-1909400.32,-6361663.95,-8271064.27,93.14,SPOT,302728.59,-6279596.85,-20.74,0,0,0,-2761649.77,-6279596.85,-9041246.62,90.1,MCTSX,374373.26,-7692393.15,-20.55,6200,125192.85,20.19,-4130803.48,-7567200.3,-11698003.78,111.42,varMCTSAgent10000,373825.03,-7630475.44,-20.41,5981.96,124617.95,20.83,-4370269.15,-7505857.49,-11876126.64,111.26,Mean Clearing Price,22.13451587
13,1,1000,"	168",10,ZI,306927.54,-6529198.22,-21.27,0,0,0,-2433168.43,-6529198.22,-8962366.65,91.35,ZIP,312236.39,-6386022.89,-20.45,0,0,0,-1959189.97,-6386022.89,-8345212.86,92.93,SPOT,302277.82,-6275528.09,-20.76,0,0,0,-2806942.34,-6275528.09,-9082470.43,89.96,MCTSX,374999.3,-7688784.56,-20.5,5880,131231.56,22.32,-4279344.94,-7557553,-11836897.93,111.61,varMCTSAgent10000,371471.1,-7606119.95,-20.48,7010.34,142483.03,20.32,-4058412.56,-7463636.92,-11522049.48,110.56,Mean Clearing Price,22.0640725
14,1,1000,"	168",10,ZI,305306.56,-6462680.57,-21.17,0,0,0,-2566047.84,-6462680.57,-9028728.41,90.87,ZIP,312914.99,-6371577.79,-20.36,0,0,0,-1918994.08,-6371577.79,-8290571.87,93.13,SPOT,300992.67,-6238490.69,-20.73,0,0,0,-2919494.2,-6238490.69,-9157984.89,89.58,MCTSX,375909.01,-7802798.61,-20.76,8548.64,148667.14,17.39,-4000635.73,-7654131.46,-11654767.19,111.88,varMCTSAgent10000,374945.29,-7683681.8,-20.49,5184,112628.74,21.73,-4207621.49,-7571053.06,-11778674.55,111.59,Mean Clearing Price,22.28531259
15,1,1000,"	168",10,ZI,303733.1,-6330185.79,-20.84,0,0,0,-2690762.4,-6330185.79,-9020948.19,90.4,ZIP,315398.57,-6542856.9,-20.74,0,0,0,-1719604.88,-6542856.9,-8262461.78,93.87,SPOT,303264.56,-6297407.44,-20.77,0,0,0,-2729638.81,-6297407.44,-9027046.25,90.26,MCTSX,370825.71,-7621316.33,-20.55,3600,75752.17,21.04,-4126230.85,-7545564.16,-11671795.01,110.36,varMCTSAgent10000,372137.46,-7677405.24,-20.63,5332.99,97812.41,18.34,-4135666.66,-7579592.83,-11715259.49,110.76,Mean Clearing Price,22.04273658
16,1,1000,"	168",10,ZI,310217.47,-6522511.33,-21.03,0,0,0,-2184891.76,-6522511.33,-8707403.09,92.33,ZIP,307285.52,-6377149.74,-20.75,0,0,0,-2382550.36,-6377149.74,-8759700.1,91.45,SPOT,299364.88,-6253880.06,-20.89,0,0,0,-3095663.86,-6253880.06,-9349543.91,89.1,MCTSX,374007.52,-7684582.28,-20.55,4200,85619.48,20.39,-4018657.05,-7598962.79,-11617619.84,111.31,varMCTSAgent10000,374987.11,-7645773.66,-20.39,6633.26,162481.07,24.49,-4036173.43,-7483292.58,-11519466.01,111.6,Mean Clearing Price,22.12978671
17,1,1000,"	168",10,ZI,310806.18,-6474347.66,-20.83,0,0,0,-2125769.26,-6474347.66,-8600116.92,92.5,ZIP,306607.02,-6341068.34,-20.68,0,0,0,-2457962.07,-6341068.34,-8799030.41,91.25,SPOT,301963.82,-6283458.27,-20.81,0,0,0,-2873538.54,-6283458.27,-9156996.81,89.87,MCTSX,374761.86,-7647903.11,-20.41,3280,70867.74,21.61,-3716833.07,-7577035.37,-11293868.44,111.54,varMCTSAgent10000,370997.51,-7660041.12,-20.65,6295.3,104617.02,16.62,-4317435.27,-7555424.1,-11872859.37,110.42,Mean Clearing Price,22.19361581
18,1,1000,"	168",10,ZI,300597.62,-6291670.74,-20.93,0,0,0,-2955633.86,-6291670.74,-9247304.6,89.46,ZIP,309318.43,-6420445.38,-20.76,0,0,0,-2249044.3,-6420445.38,-8669489.68,92.06,SPOT,304854.58,-6359622.5,-20.86,0,0,0,-2625289.15,-6359622.5,-8984911.65,90.73,MCTSX,378112.6,-7711394.06,-20.39,5770.03,121236.59,21.01,-3870346.11,-7590157.47,-11460503.58,112.53,varMCTSAgent10000,371294.02,-7622492.85,-20.53,3853.41,74674.8,19.38,-4050450.84,-7547818.05,-11598268.89,110.5,Mean Clearing Price,21.91834858
19,1,1000,"	168",10,ZI,299089.05,-6320714.19,-21.13,0,0,0,-3088659.8,-6320714.19,-9409373.99,89.01,ZIP,310696.74,-6421093,-20.67,0,0,0,-2137061.43,-6421093,-8558154.44,92.47,SPOT,304007.59,-6327417.05,-20.81,0,0,0,-2691770.74,-6327417.05,-9019187.79,90.48,MCTSX,376002.53,-7721598.45,-20.54,5656,130231.19,23.03,-3793372.57,-7591367.27,-11384739.84,111.91,varMCTSAgent10000,372188.31,-7597392.64,-20.41,2439.63,45362.17,18.59,-3976561.79,-7552030.47,-11528592.26,110.77,Mean Clearing Price,21.72144811
20,1,1000,"	168",10,ZI,301065.05,-6413953.8,-21.3,0,0,0,-2953006.66,-6413953.8,-9366960.46,89.6,ZIP,309334.4,-6341879.79,-20.5,0,0,0,-2276787.54,-6341879.79,-8618667.33,92.06,SPOT,302580.08,-6281541.81,-20.76,0,0,0,-2819323.52,-6281541.81,-9100865.33,90.05,MCTSX,376478.31,-7692054.08,-20.43,6235.98,111368.6,17.86,-3829734.26,-7580685.48,-11410419.74,112.05,varMCTSAgent10000,376559.15,-7672000.41,-20.37,4760,79805.98,16.77,-3766914.18,-7592194.43,-11359108.62,112.07,Mean Clearing Price,21.91128816
21,1,1000,"	168",10,ZI,302992.2,-6367674.27,-21.02,0,0,0,-2755781.26,-6367674.27,-9123455.53,90.18,ZIP,317452.77,-6485067.87,-20.43,0,0,0,-1549911.55,-6485067.87,-8034979.42,94.48,SPOT,306212.54,-6317799.19,-20.63,0,0,0,-2495076.45,-6317799.19,-8812875.63,91.13,MCTSX,369691.85,-7577063.92,-20.5,3640,73569.96,20.21,-3947315.47,-7503493.96,-11450809.43,110.03,varMCTSAgent10000,363625.84,-7503998.45,-20.64,5000,81506.2,16.3,-4348927.99,-7422492.25,-11771420.23,108.22,Mean Clearing Price,22.2427481
22,1,1000,"	168",10,ZI,304175.94,-6401298.99,-21.04,0,0,0,-2656571.97,-6401298.99,-9057870.95,90.53,ZIP,310557.54,-6434331.04,-20.72,0,0,0,-2158211.35,-6434331.04,-8592542.39,92.43,SPOT,303048.5,-6300821.28,-20.79,0,0,0,-2785856.52,-6300821.28,-9086677.8,90.19,MCTSX,369800.37,-7642022.74,-20.67,4879.66,95417.15,19.55,-4222513.57,-7546605.59,-11769119.16,110.06,varMCTSAgent10000,374127.44,-7641370.91,-20.42,3591.29,68843.71,19.17,-3623089.59,-7572527.2,-11195616.79,111.35,Mean Clearing Price,22.03881955
23,1,1000,"	168",10,ZI,301864.76,-6400655.1,-21.2,0,0,0,-2849561.49,-6400655.1,-9250216.6,89.84,ZIP,316050.25,-6479393.19,-20.5,0,0,0,-1681092.41,-6479393.19,-8160485.59,94.06,SPOT,299241.99,-6242360.07,-20.86,0,0,0,-3060114.42,-6242360.07,-9302474.48,89.06,MCTSX,371935.15,-7678938.87,-20.65,5000,90589.42,18.12,-4299639.34,-7588349.44,-11887988.79,110.69,varMCTSAgent10000,379798.05,-7796881.08,-20.53,6400,127749.33,19.96,-4008495.92,-7669131.76,-11677627.68,113.04,Mean Clearing Price,22.24713363
24,1,1000,"	168",10,ZI,303217.35,-6459443.47,-21.3,0,0,0,-2736323.72,-6459443.47,-9195767.19,90.24,ZIP,317159.45,-6508517.99,-20.52,0,0,0,-1571475.38,-6508517.99,-8079993.37,94.39,SPOT,302631.12,-6277249.88,-20.74,0,0,0,-2802572.48,-6277249.88,-9079822.36,90.07,MCTSX,374711.23,-7640459.77,-20.39,6440,138530.77,21.51,-4148115.66,-7501929,-11650044.66,111.52,varMCTSAgent10000,374829.63,-7777015.97,-20.75,8200,180225.09,21.98,-4111195.7,-7596790.88,-11707986.58,111.56,Mean Clearing Price,22.25594365
25,1,1000,"	168",10,ZI,309724.91,-6532318.33,-21.09,0,0,0,-2172065.6,-6532318.33,-8704383.92,92.18,ZIP,306517.46,-6349862.02,-20.72,0,0,0,-2503040.16,-6349862.02,-8852902.18,91.23,SPOT,300316.34,-6246181.23,-20.8,0,0,0,-3014325,-6246181.23,-9260506.24,89.38,MCTSX,377934.52,-7675635.16,-20.31,5240,130049.91,24.82,-3900323.55,-7545585.25,-11445908.8,112.48,varMCTSAgent10000,371472.53,-7664414.22,-20.63,6224.36,113877.1,18.3,-4062236.15,-7550537.12,-11612773.27,110.56,Mean Clearing Price,22.18903908
26,1,1000,"	168",10,ZI,308544.95,-6429483.72,-20.84,0,0,0,-2324758.3,-6429483.72,-8754242.03,91.83,ZIP,308124.32,-6431849.52,-20.87,0,0,0,-2317564.04,-6431849.52,-8749413.57,91.7,SPOT,301980.05,-6285487.77,-20.81,0,0,0,-2844579.18,-6285487.77,-9130066.95,89.88,MCTSX,372712.78,-7638534.04,-20.49,5156.52,114986.64,22.3,-3844224.98,-7523547.4,-11367772.38,110.93,varMCTSAgent10000,374255.07,-7692100.68,-20.55,5286.74,124574.71,23.56,-3789691.63,-7567525.97,-11357217.6,111.39,Mean Clearing Price,22.1502728
27,1,1000,"	168",10,ZI,296274.69,-6226798.9,-21.02,0,0,0,-3384184.79,-6226798.9,-9610983.7,88.18,ZIP,311476.89,-6433785.19,-20.66,0,0,0,-2059813.05,-6433785.19,-8493598.24,92.7,SPOT,305297.55,-6276437.79,-20.56,0,0,0,-2587436.73,-6276437.79,-8863874.53,90.86,MCTSX,372470.1,-7664068.01,-20.58,5360,112540.25,21,-3744059.98,-7551527.75,-11295587.73,110.85,varMCTSAgent10000,377109.19,-7685027.8,-20.38,4269.65,85387.29,20,-3793490.5,-7599640.51,-11393131,112.23,Mean Clearing Price,21.89909538
28,1,1000,"	168",10,ZI,313283.97,-6562553.53,-20.95,0,0,0,-1901891.71,-6562553.53,-8464445.24,93.24,ZIP,308891.98,-6389777.94,-20.69,0,0,0,-2266662.59,-6389777.94,-8656440.53,91.93,SPOT,299498.69,-6227378.6,-20.79,0,0,0,-3060675.49,-6227378.6,-9288054.09,89.14,MCTSX,372638.29,-7670998.01,-20.59,5553.46,108305.89,19.5,-4066516.18,-7562692.12,-11629208.3,110.9,varMCTSAgent10000,372018.52,-7597658.58,-20.42,6197.93,130374.49,21.04,-3906990.95,-7467284.1,-11374275.04,110.72,Mean Clearing Price,22.13159284
29,1,1000,"	168",10,ZI,300018.38,-6274059.22,-20.91,0,0,0,-3027237.64,-6274059.22,-9301296.86,89.29,ZIP,307600.99,-6439532.27,-20.93,0,0,0,-2358122.03,-6439532.27,-8797654.3,91.55,SPOT,303557.96,-6354738.25,-20.93,0,0,0,-2701874.75,-6354738.25,-9056613,90.34,MCTSX,375398.11,-7680983.73,-20.46,6429.25,138686.1,21.57,-3907279.54,-7542297.63,-11449577.17,111.73,varMCTSAgent10000,378007,-7682971.47,-20.32,3019.4,54995.17,18.21,-3777179.1,-7627976.3,-11405155.4,112.5,Mean Clearing Price,21.75218525
30,1,1000,"	168",10,ZI,302697.5,-6379258.62,-21.07,0,0,0,-2772782.93,-6379258.62,-9152041.55,90.09,ZIP,315602.31,-6427957.24,-20.37,0,0,0,-1681551.3,-6427957.24,-8109508.54,93.93,SPOT,306424.72,-6338762.45,-20.69,0,0,0,-2458451.24,-6338762.45,-8797213.69,91.2,MCTSX,363930.89,-7531170.85,-20.69,5353.51,105368.03,19.68,-4416309.11,-7425802.83,-11842111.93,108.31,varMCTSAgent10000,375502.16,-7648610.94,-20.37,4760,70032.77,14.71,-3903318.57,-7578578.17,-11481896.74,111.76,Mean Clearing Price,22.12719215
Seed, CaseStudy, MCTSimulations, Auctions,HourAhead,ZI,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,ZIP,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,SPOT,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,MCTSX,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,varMCTSAgent10000,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,,
1,1,5000,"	168",10,ZI,307156.97,-6450683.95,-21,0,0,0,-2449436.14,-6450683.95,-8900120.09,91.42,ZIP,308029.54,-6301916.02,-20.46,0,0,0,-2352534.68,-6301916.02,-8654450.71,91.68,SPOT,303329.98,-6312709.54,-20.81,0,0,0,-2740832.95,-6312709.54,-9053542.49,90.28,MCTSX,373527.89,-7703379.66,-20.62,4120,91927.96,22.31,-4104341.65,-7611451.71,-11715793.35,111.17,varMCTSAgent10000,374227.13,-7704463.03,-20.59,7240,133339.78,18.42,-4003160.95,-7571123.26,-11574284.2,111.38,Mean Clearing Price,22.08660132
2,1,5000,"	168",10,ZI,303385.77,-6348312.91,-20.92,0,0,0,-2743580.52,-6348312.91,-9091893.43,90.29,ZIP,307425.89,-6310242.82,-20.53,0,0,0,-2379737.84,-6310242.82,-8689980.66,91.5,SPOT,301841.01,-6262106.92,-20.75,0,0,0,-2877038.81,-6262106.92,-9139145.74,89.83,MCTSX,375304.57,-7707877.11,-20.54,5253.98,111494.7,21.22,-3986292.31,-7596382.41,-11582674.72,111.7,varMCTSAgent10000,374583.7,-7682065.83,-20.51,6148.2,134408.95,21.86,-3787013.41,-7547656.88,-11334670.29,111.48,Mean Clearing Price,21.8514125
3,1,5000,"	168",10,ZI,309796.23,-6386673.14,-20.62,0,0,0,-2235650.37,-6386673.14,-8622323.51,92.2,ZIP,311069.48,-6414653.37,-20.62,0,0,0,-2122600.72,-6414653.37,-8537254.09,92.58,SPOT,297985.26,-6261196.87,-21.01,0,0,0,-3207320.15,-6261196.87,-9468517.02,88.69,MCTSX,369365.49,-7634633.74,-20.67,3549.79,77264.37,21.77,-3811935.43,-7557369.37,-11369304.81,109.93,varMCTSAgent10000,372094.02,-7699017.11,-20.69,4721.01,96489.77,20.44,-3917011.58,-7602527.34,-11519538.92,110.74,Mean Clearing Price,22.21192166
4,1,5000,"	168",10,ZI,311052.66,-6553656.85,-21.07,0,0,0,-2098398.4,-6553656.85,-8652055.25,92.58,ZIP,311906.91,-6354133.65,-20.37,0,0,0,-2008442.69,-6354133.65,-8362576.35,92.83,SPOT,296882.72,-6214438.86,-20.93,0,0,0,-3287798.05,-6214438.86,-9502236.91,88.36,MCTSX,373034.64,-7666185.47,-20.55,8265.14,147808.06,17.88,-4103380.07,-7518377.4,-11621757.47,111.02,varMCTSAgent10000,371352.46,-7581860.24,-20.42,4640,98912.11,21.32,-3967838.07,-7482948.14,-11450786.21,110.52,Mean Clearing Price,22.04559044
5,1,5000,"	168",10,ZI,311542.49,-6482071.47,-20.81,0,0,0,-2040644.38,-6482071.47,-8522715.85,92.72,ZIP,310279.09,-6464385.06,-20.83,0,0,0,-2154374.58,-6464385.06,-8618759.64,92.34,SPOT,297053.26,-6223723.56,-20.95,0,0,0,-3275031.3,-6223723.56,-9498754.86,88.41,MCTSX,374434.71,-7705592.25,-20.58,5560,115019.1,20.69,-3752509.26,-7590573.15,-11343082.41,111.44,varMCTSAgent10000,368791.65,-7564298.61,-20.51,3459.46,83630.21,24.17,-3845654.15,-7480668.4,-11326322.55,109.76,Mean Clearing Price,22.11507386
6,1,5000,"	168",10,ZI,298733.58,-6367537.85,-21.32,0,0,0,-3146317.36,-6367537.85,-9513855.22,88.91,ZIP,315224.99,-6460235.34,-20.49,0,0,0,-1733041.02,-6460235.34,-8193276.36,93.82,SPOT,301732.43,-6298645.84,-20.87,0,0,0,-2884582.59,-6298645.84,-9183228.43,89.8,MCTSX,371313.76,-7659695.97,-20.63,5223.1,113023.6,21.64,-3990470.29,-7546672.36,-11537142.66,110.51,varMCTSAgent10000,378181.73,-7698124.7,-20.36,5085.71,116760.92,22.96,-3956280.99,-7581363.78,-11537644.77,112.55,Mean Clearing Price,21.98310278
7,1,5000,"	168",10,ZI,310642.92,-6579830.57,-21.18,0,0,0,-2136247.29,-6579830.57,-8716077.86,92.45,ZIP,315648.48,-6397283.53,-20.27,0,0,0,-1718204.29,-6397283.53,-8115487.82,93.94,SPOT,297691.69,-6203945.55,-20.84,0,0,0,-3242663.28,-6203945.55,-9446608.83,88.6,MCTSX,371188.32,-7680247.55,-20.69,4200,77455.03,18.44,-4152241.69,-7602792.53,-11755034.21,110.47,varMCTSAgent10000,370022.8,-7626628.47,-20.61,5495.43,106784.72,19.43,-4143004.24,-7519843.75,-11662847.99,110.13,Mean Clearing Price,22.12863339
8,1,5000,"	168",10,ZI,309882.16,-6463740.61,-20.86,0,0,0,-2195520.65,-6463740.61,-8659261.26,92.23,ZIP,310029.06,-6401770.25,-20.65,0,0,0,-2175763.34,-6401770.25,-8577533.59,92.27,SPOT,301160.7,-6289043.92,-20.88,0,0,0,-2914304.34,-6289043.92,-9203348.26,89.63,MCTSX,373587.89,-7658011.12,-20.5,4741.66,92590.59,19.53,-4096430.95,-7565420.53,-11661851.48,111.19,varMCTSAgent10000,370868.81,-7726152.81,-20.83,4840,89573.03,18.51,-4222081.88,-7636579.78,-11858661.67,110.38,Mean Clearing Price,22.23082311
9,1,5000,"	168",10,ZI,300662.65,-6340621.54,-21.09,0,0,0,-2960621.5,-6340621.54,-9301243.04,89.48,ZIP,315481.56,-6491896.79,-20.58,0,0,0,-1725620.75,-6491896.79,-8217517.54,93.89,SPOT,302328.82,-6308353.2,-20.87,0,0,0,-2832412.12,-6308353.2,-9140765.33,89.98,MCTSX,372726.93,-7604399.8,-20.4,4080,73788.87,18.09,-4135463.56,-7530610.92,-11666074.49,110.93,varMCTSAgent10000,371823.59,-7687725.39,-20.68,5040,115130.59,22.84,-3941828.2,-7572594.81,-11514423.01,110.66,Mean Clearing Price,22.03948133
10,1,5000,"	168",10,ZI,302081.4,-6426489.05,-21.27,0,0,0,-2864330.01,-6426489.05,-9290819.06,89.91,ZIP,311314.71,-6391153.43,-20.53,0,0,0,-2066407.33,-6391153.43,-8457560.76,92.65,SPOT,304129.06,-6298074.81,-20.71,0,0,0,-2661261.1,-6298074.81,-8959335.91,90.51,MCTSX,372968.79,-7650759.76,-20.51,6640,155668.07,23.44,-4071885.62,-7495091.69,-11566977.31,111,varMCTSAgent10000,374875.89,-7587958.2,-20.24,4320,81525.74,18.87,-3734332.86,-7506432.46,-11240765.32,111.57,Mean Clearing Price,21.95132066
11,1,5000,"	168",10,ZI,297545.64,-6342606.17,-21.32,0,0,0,-3220977.93,-6342606.17,-9563584.1,88.56,ZIP,315372.49,-6450415.3,-20.45,0,0,0,-1744409.75,-6450415.3,-8194825.05,93.86,SPOT,303185.35,-6287169.82,-20.74,0,0,0,-2767784.02,-6287169.82,-9054953.84,90.23,MCTSX,376016.91,-7706670.51,-20.5,6352.19,139354.44,21.94,-3948587.12,-7567316.07,-11515903.2,111.91,varMCTSAgent10000,376699.7,-7755523.33,-20.59,7120,137004.8,19.24,-3942441.49,-7618518.52,-11560960.02,112.11,Mean Clearing Price,22.00804164
12,1,5000,"	168",10,ZI,303922.64,-6476157.71,-21.31,0,0,0,-2679288.03,-6476157.71,-9155445.74,90.45,ZIP,309893.18,-6370606.66,-20.56,0,0,0,-2168470.5,-6370606.66,-8539077.16,92.23,SPOT,300453.37,-6221480.66,-20.71,0,0,0,-2949512.88,-6221480.66,-9170993.55,89.42,MCTSX,380408.74,-7736802.02,-20.34,4889,94977.4,19.43,-4070897.21,-7641824.62,-11712721.83,113.22,varMCTSAgent10000,371572.27,-7680600.4,-20.67,5200,99771.97,19.19,-4140282.18,-7580828.43,-11721110.61,110.59,Mean Clearing Price,21.99704479
13,1,5000,"	168",10,ZI,302795.41,-6374914.08,-21.05,0,0,0,-2766045.24,-6374914.08,-9140959.32,90.12,ZIP,313226.91,-6412032.21,-20.47,0,0,0,-1905505.15,-6412032.21,-8317537.35,93.22,SPOT,302501.54,-6259228.83,-20.69,0,0,0,-2788824.78,-6259228.83,-9048053.6,90.03,MCTSX,375522.86,-7698602.56,-20.5,3986.53,89217.46,22.38,-4063361.65,-7609385.1,-11672746.75,111.76,varMCTSAgent10000,369218.22,-7642473.22,-20.7,4360,84471.96,19.37,-4212355.04,-7558001.26,-11770356.3,109.89,Mean Clearing Price,22.13322176
